word,count,disc_count,fw_count,estimate,leftover_prob
yours_over,1,0.3,6,0.05,0.7
cold_side,1,0.3,21,0.014285714,0.7
side_s,1,0.3,24,0.0125,0.7
i_literally,1,0.3,1571,0.000190961,0.7
literally_cry,1,0.3,6,0.05,0.7
cry_every,1,0.3,11,0.027272727,0.7
i_listen,1,0.3,1571,0.000190961,0.7
to_remember,1,0.3,2827,0.00010612,0.7
remember_this,1,0.3,25,0.012,0.7
too_perfect,1,0.3,126,0.002380952,0.7
perfect_cool,1,0.3,22,0.013636364,0.7
cool_dream,1,0.3,14,0.021428571,0.7
dream_happy,1,0.3,15,0.02,0.7
happy_follow,1,0.3,77,0.003896104,0.7
friday_i'm,1,0.3,36,0.008333333,0.7
i'm_simple,1,0.3,165,0.001818182,0.7
simple_i,1,0.3,11,0.027272727,0.7
love_doin,1,0.3,146,0.002054795,0.7
doin_simple,1,0.3,2,0.15,0.7
things_n,1,0.3,83,0.003614458,0.7
n_i,1,0.3,11,0.027272727,0.7
luv_spontaneous,1,0.3,6,0.05,0.7
spontaneous_girls,1,0.3,1,0.3,0.7
girls_indycar's,1,0.3,20,0.015,0.7
indycar's_return,1,0.3,1,0.3,0.7
to_long,1,0.3,2827,0.00010612,0.7
beach_ran,1,0.3,15,0.02,0.7
into_turmoil,1,0.3,151,0.001986755,0.7
turmoil_thursday,1,0.3,2,0.15,0.7
thursday_before,1,0.3,25,0.012,0.7
the_drivers,1,0.3,4856,6.17792E-05,0.7
drivers_had,1,0.3,5,0.06,0.7
had_even,1,0.3,226,0.001327434,0.7
even_taken,1,0.3,108,0.002777778,0.7
taken_their,1,0.3,20,0.015,0.7
first_practice,1,0.3,117,0.002564103,0.7
practice_laps,1,0.3,19,0.015789474,0.7
laps_on,1,0.3,1,0.3,0.7
city's_seaside,1,0.3,9,0.033333333,0.7
seaside_streets,1,0.3,2,0.15,0.7
streets_given,1,0.3,10,0.03,0.7
the_lou,1,0.3,4856,6.17792E-05,0.7
lou_gehrig,1,0.3,2,0.15,0.7
gehrig_award,1,0.3,2,0.15,0.7
award_an,1,0.3,10,0.03,0.7
annual_award,1,0.3,11,0.027272727,0.7
award_to,1,0.3,10,0.03,0.7
who_exemplifies,1,0.3,258,0.001162791,0.7
exemplifies_the,1,0.3,1,0.3,0.7
character_gehrig,1,0.3,13,0.023076923,0.7
gehrig_displayed,1,0.3,2,0.15,0.7
displayed_and,1,0.3,3,0.1,0.7
the_integrity,1,0.3,4856,6.17792E-05,0.7
integrity_he,1,0.3,4,0.075,0.7
had_both,1,0.3,226,0.001327434,0.7
both_on,1,0.3,45,0.006666667,0.7
field_i,1,0.3,23,0.013043478,0.7
haven't_tossed,1,0.3,20,0.015,0.7
tossed_mine,1,0.3,2,0.15,0.7
mine_out,1,0.3,13,0.023076923,0.7
out_yet,1,0.3,282,0.00106383,0.7
yet_can't,1,0.3,38,0.007894737,0.7
can't_bear,1,0.3,58,0.005172414,0.7
bear_to,1,0.3,3,0.1,0.7
they're_still,1,0.3,17,0.017647059,0.7
still_technically,1,0.3,102,0.002941176,0.7
technically_wearable,1,0.3,3,0.1,0.7
wearable_just,1,0.3,1,0.3,0.7
on_rainy,1,0.3,869,0.000345224,0.7
days_elgohari,1,0.3,54,0.005555556,0.7
elgohari_s,1,0.3,1,0.3,0.7
s_joseph,1,0.3,25,0.012,0.7
joseph_ca,1,0.3,4,0.075,0.7
ca_goddard,1,0.3,1,0.3,0.7
goddard_nl,1,0.3,1,0.3,0.7
nl_three,1,0.3,1,0.3,0.7
experience_of,1,0.3,24,0.0125,0.7
monitoring_influenza,1,0.3,2,0.15,0.7
influenza_vaccine,1,0.3,1,0.3,0.7
vaccine_uptake,1,0.3,1,0.3,0.7
uptake_in,1,0.3,1,0.3,0.7
in_healthcare,1,0.3,1587,0.000189036,0.7
healthcare_workers,1,0.3,5,0.06,0.7
workers_in,1,0.3,7,0.042857143,0.7
in_acute,1,0.3,1587,0.000189036,0.7
acute_hospital,1,0.3,1,0.3,0.7
hospital_trusts,1,0.3,12,0.025,0.7
trusts_in,1,0.3,2,0.15,0.7
england_five,1,0.3,7,0.042857143,0.7
five_nations,1,0.3,34,0.008823529,0.7
nations_health,1,0.3,3,0.1,0.7
health_protection,1,0.3,32,0.009375,0.7
protection_conference,1,0.3,5,0.06,0.7
conference_that's,1,0.3,19,0.015789474,0.7
that's_ya,1,0.3,66,0.004545455,0.7
ya_twitter,1,0.3,11,0.027272727,0.7
twitter_follower,1,0.3,27,0.011111111,0.7
follower_all,1,0.3,3,0.1,0.7
is_tell,1,0.3,1138,0.00026362,0.7
truth_scracthimg,1,0.3,17,0.017647059,0.7
scracthimg_the,1,0.3,1,0.3,0.7
and_backspin,1,0.3,2430,0.000123457,0.7
backspin_keep,1,0.3,1,0.3,0.7
it_gucci,1,0.3,936,0.000320513,0.7
gucci_i,1,0.3,1,0.3,0.7
baby_down,1,0.3,23,0.013043478,0.7
and_stroked,1,0.3,2430,0.000123457,0.7
stroked_his,1,0.3,1,0.3,0.7
hair_so,1,0.3,11,0.027272727,0.7
could_sleep,1,0.3,111,0.002702703,0.7
sleep_deliberately,1,0.3,20,0.015,0.7
deliberately_infecting,1,0.3,5,0.06,0.7
infecting_people,1,0.3,1,0.3,0.7
with_malaria,1,0.3,735,0.000408163,0.7
malaria_has,1,0.3,1,0.3,0.7
been_used,1,0.3,161,0.001863354,0.7
to_cure,1,0.3,2827,0.00010612,0.7
cure_different,1,0.3,1,0.3,0.7
different_viral,1,0.3,41,0.007317073,0.7
viral_infections,1,0.3,2,0.15,0.7
infections_i'm,1,0.3,1,0.3,0.7
i_laughed,1,0.3,1571,0.000190961,0.7
bit_only,1,0.3,40,0.0075,0.7
feel_your,1,0.3,67,0.004477612,0.7
your_pain,1,0.3,346,0.000867052,0.7
pain_completely,1,0.3,14,0.021428571,0.7
completely_cost,1,0.3,10,0.03,0.7
cost_free,1,0.3,12,0.025,0.7
free_if,1,0.3,56,0.005357143,0.7
questions_call,1,0.3,18,0.016666667,0.7
call_councilman,1,0.3,50,0.006,0.7
councilman_bill,1,0.3,2,0.15,0.7
bill_brough,1,0.3,13,0.023076923,0.7
brough_said,1,0.3,1,0.3,0.7
goals_have,1,0.3,9,0.033333333,0.7
been_achieved,1,0.3,161,0.001863354,0.7
achieved_while,1,0.3,1,0.3,0.7
are_unclear,1,0.3,531,0.000564972,0.7
unclear_i,1,0.3,1,0.3,0.7
questions_he,1,0.3,18,0.016666667,0.7
said_i'm,1,0.3,328,0.000914634,0.7
sure_cupcakes,1,0.3,63,0.004761905,0.7
cupcakes_would,1,0.3,3,0.1,0.7
have_helpd,1,0.3,518,0.000579151,0.7
helpd_too,1,0.3,1,0.3,0.7
too_you're,1,0.3,126,0.002380952,0.7
the_path,1,0.3,4856,6.17792E-05,0.7
path_grasshopper,1,0.3,3,0.1,0.7
grasshopper_kazarian,1,0.3,1,0.3,0.7
kazarian_said,1,0.3,1,0.3,0.7
they_formed,1,0.3,340,0.000882353,0.7
formed_fortune,1,0.3,1,0.3,0.7
fortune_they,1,0.3,4,0.075,0.7
pact_to,1,0.3,2,0.15,0.7
to_stick,1,0.3,2827,0.00010612,0.7
stick_together,1,0.3,5,0.06,0.7
done_more,1,0.3,42,0.007142857,0.7
than_anyone,1,0.3,148,0.002027027,0.7
at_building,1,0.3,601,0.000499168,0.7
building_this,1,0.3,21,0.014285714,0.7
this_company,1,0.3,563,0.00053286,0.7
company_collectively,1,0.3,28,0.010714286,0.7
collectively_they,1,0.3,1,0.3,0.7
they_strive,1,0.3,340,0.000882353,0.7
strive_for,1,0.3,1,0.3,0.7
for_greatness,1,0.3,1092,0.000274725,0.7
greatness_and,1,0.3,3,0.1,0.7
and_individually,1,0.3,2430,0.000123457,0.7
individually_they,1,0.3,1,0.3,0.7
they_achieve,1,0.3,340,0.000882353,0.7
achieve_their,1,0.3,3,0.1,0.7
their_goals,1,0.3,204,0.001470588,0.7
goals_too,1,0.3,9,0.033333333,0.7
too_through,1,0.3,126,0.002380952,0.7
through_blood,1,0.3,82,0.003658537,0.7
sweat_and,1,0.3,3,0.1,0.7
and_tears,1,0.3,2430,0.000123457,0.7
tears_bobby,1,0.3,3,0.1,0.7
bobby_accomplished,1,0.3,4,0.075,0.7
accomplished_his,1,0.3,5,0.06,0.7
his_he,1,0.3,323,0.000928793,0.7
is_proud,1,0.3,1138,0.00026362,0.7
call_him,1,0.3,50,0.006,0.7
his_brother,1,0.3,323,0.000928793,0.7
and_friend,1,0.3,2430,0.000123457,0.7
friend_tel,1,0.3,37,0.008108108,0.7
tel_that's,1,0.3,2,0.15,0.7
point_have,1,0.3,47,0.006382979,0.7
safe_flight,1,0.3,14,0.021428571,0.7
flight_the,1,0.3,12,0.025,0.7
couple_and,1,0.3,26,0.011538462,0.7
about_neighbors,1,0.3,351,0.000854701,0.7
neighbors_spent,1,0.3,4,0.075,0.7
spent_that,1,0.3,24,0.0125,0.7
that_freezing,1,0.3,1112,0.000269784,0.7
freezing_night,1,0.3,2,0.15,0.7
a_warehouse,1,0.3,2406,0.000124688,0.7
warehouse_each,1,0.3,6,0.05,0.7
each_group,1,0.3,47,0.006382979,0.7
of_three,1,0.3,1984,0.00015121,0.7
three_shared,1,0.3,60,0.005,0.7
shared_a,1,0.3,5,0.06,0.7
blanket_dragonfly,1,0.3,2,0.15,0.7
dragonfly_pool,1,0.3,1,0.3,0.7
pool_by,1,0.3,8,0.0375,0.7
by_eva,1,0.3,290,0.001034483,0.7
eva_ibbotson,1,0.3,1,0.3,0.7
ibbotson_on,1,0.3,1,0.3,0.7
my_kindle,1,0.3,497,0.000603622,0.7
kindle_lucky,1,0.3,1,0.3,0.7
lucky_sucka,1,0.3,7,0.042857143,0.7
sucka_i'm,1,0.3,1,0.3,0.7
i'm_flying,1,0.3,165,0.001818182,0.7
flying_down,1,0.3,9,0.033333333,0.7
to_fresno,1,0.3,2827,0.00010612,0.7
fresno_saturday,1,0.3,1,0.3,0.7
saturday_just,1,0.3,26,0.011538462,0.7
and_drive,1,0.3,2430,0.000123457,0.7
drive_back,1,0.3,15,0.02,0.7
one_player,1,0.3,270,0.001111111,0.7
player_knowing,1,0.3,28,0.010714286,0.7
what_others,1,0.3,304,0.000986842,0.7
field_is,1,0.3,23,0.013043478,0.7
one_element,1,0.3,270,0.001111111,0.7
element_that,1,0.3,3,0.1,0.7
missing_occasionally,1,0.3,13,0.023076923,0.7
occasionally_from,1,0.3,3,0.1,0.7
timbers_during,1,0.3,4,0.075,0.7
during_their,1,0.3,52,0.005769231,0.7
their_current,1,0.3,204,0.001470588,0.7
current_five-game,1,0.3,10,0.03,0.7
five-game_winless,1,0.3,2,0.15,0.7
winless_streak,1,0.3,1,0.3,0.7
streak_it's,1,0.3,6,0.05,0.7
a_factor,1,0.3,2406,0.000124688,0.7
factor_that,1,0.3,4,0.075,0.7
timbers_are,1,0.3,4,0.075,0.7
are_working,1,0.3,531,0.000564972,0.7
they_prepare,1,0.3,340,0.000882353,0.7
prepare_to,1,0.3,7,0.042857143,0.7
play_kansas,1,0.3,46,0.006521739,0.7
city_saturday,1,0.3,64,0.0046875,0.7
at_jeld-wen,1,0.3,601,0.000499168,0.7
jeld-wen_field,1,0.3,1,0.3,0.7
field_front,1,0.3,23,0.013043478,0.7
front_and,1,0.3,13,0.023076923,0.7
back_covers,1,0.3,135,0.002222222,0.7
covers_of,1,0.3,3,0.1,0.7
book_and,1,0.3,37,0.008108108,0.7
bit_smaller,1,0.3,40,0.0075,0.7
the_spine,1,0.3,4856,6.17792E-05,0.7
spine_another,1,0.3,1,0.3,0.7
another_candidate,1,0.3,65,0.004615385,0.7
candidate_was,1,0.3,9,0.033333333,0.7
was_rejected,1,0.3,638,0.000470219,0.7
rejected_for,1,0.3,1,0.3,0.7
job_solely,1,0.3,53,0.005660377,0.7
solely_because,1,0.3,2,0.15,0.7
content_on,1,0.3,7,0.042857143,0.7
a_social,1,0.3,2406,0.000124688,0.7
media_profile,1,0.3,17,0.017647059,0.7
profile_we,1,0.3,5,0.06,0.7
we_send,1,0.3,453,0.000662252,0.7
send_our,1,0.3,12,0.025,0.7
our_love,1,0.3,182,0.001648352,0.7
love_out,1,0.3,146,0.002054795,0.7
to_tiki,1,0.3,2827,0.00010612,0.7
tiki_the,1,0.3,2,0.15,0.7
dragon_and,1,0.3,3,0.1,0.7
her_owners,1,0.3,216,0.001388889,0.7
owners_tonight,1,0.3,7,0.042857143,0.7
tonight_feel,1,0.3,55,0.005454545,0.7
better_tip,1,0.3,51,0.005882353,0.7
tip_simply,1,0.3,6,0.05,0.7
simply_stay,1,0.3,10,0.03,0.7
stay_present,1,0.3,20,0.015,0.7
present_don't,1,0.3,15,0.02,0.7
it_gently,1,0.3,936,0.000320513,0.7
gently_bring,1,0.3,1,0.3,0.7
your_focus,1,0.3,346,0.000867052,0.7
that_feel,1,0.3,1112,0.000269784,0.7
feel_good,1,0.3,67,0.004477612,0.7
good_upcoming,1,0.3,194,0.001546392,0.7
upcoming_show,1,0.3,2,0.15,0.7
show_sat,1,0.3,69,0.004347826,0.7
sat_may,1,0.3,14,0.021428571,0.7
in_brooklyn,1,0.3,1587,0.000189036,0.7
brooklyn_more,1,0.3,2,0.15,0.7
details_soon,1,0.3,11,0.027272727,0.7
soon_definitely,1,0.3,28,0.010714286,0.7
definitely_don't,1,0.3,20,0.015,0.7
miss_off,1,0.3,39,0.007692308,0.7
school_can't,1,0.3,80,0.00375,0.7
for_class,1,0.3,1092,0.000274725,0.7
class_tonight,1,0.3,27,0.011111111,0.7
tonight_this,1,0.3,55,0.005454545,0.7
this_chapter,1,0.3,563,0.00053286,0.7
chapter_sounds,1,0.3,1,0.3,0.7
sounds_interesting,1,0.3,20,0.015,0.7
interesting_i'm,1,0.3,25,0.012,0.7
in_homeschool,1,0.3,1587,0.000189036,0.7
homeschool_if,1,0.3,1,0.3,0.7
next_trend,1,0.3,79,0.003797468,0.7
trend_is,1,0.3,4,0.075,0.7
always_ask,1,0.3,64,0.0046875,0.7
the_butcher,1,0.3,4856,6.17792E-05,0.7
butcher_what,1,0.3,1,0.3,0.7
he_takes,1,0.3,503,0.000596421,0.7
takes_home,1,0.3,18,0.016666667,0.7
home_said,1,0.3,75,0.004,0.7
said_lafrieda,1,0.3,328,0.000914634,0.7
lafrieda_whose,1,0.3,2,0.15,0.7
whose_company,1,0.3,10,0.03,0.7
company_pat,1,0.3,28,0.010714286,0.7
pat_lafrieda,1,0.3,11,0.027272727,0.7
lafrieda_meat,1,0.3,2,0.15,0.7
meat_purveyors,1,0.3,6,0.05,0.7
purveyors_of,1,0.3,1,0.3,0.7
north_bergen,1,0.3,23,0.013043478,0.7
bergen_n.j,1,0.3,1,0.3,0.7
n.j_supplies,1,0.3,2,0.15,0.7
supplies_restaurants,1,0.3,2,0.15,0.7
restaurants_in,1,0.3,2,0.15,0.7
york_city,1,0.3,16,0.01875,0.7
city_area,1,0.3,64,0.0046875,0.7
area_and,1,0.3,17,0.017647059,0.7
and_along,1,0.3,2430,0.000123457,0.7
east_coast,1,0.3,9,0.033333333,0.7
coast_thank,1,0.3,11,0.027272727,0.7
for_follow,1,0.3,1092,0.000274725,0.7
me_meet,1,0.3,337,0.000890208,0.7
meet_a,1,0.3,26,0.011538462,0.7
a_documentary,1,0.3,2406,0.000124688,0.7
documentary_film,1,0.3,2,0.15,0.7
film_crew,1,0.3,16,0.01875,0.7
crew_waiting,1,0.3,8,0.0375,0.7
downtown_hotel,1,0.3,15,0.02,0.7
hotel_but,1,0.3,9,0.033333333,0.7
he_drives,1,0.3,503,0.000596421,0.7
drives_past,1,0.3,2,0.15,0.7
of_homeless,1,0.3,1984,0.00015121,0.7
homeless_people,1,0.3,1,0.3,0.7
people_congregating,1,0.3,175,0.001714286,0.7
congregating_at,1,0.3,2,0.15,0.7
a_bus,1,0.3,2406,0.000124688,0.7
bus_stop,1,0.3,6,0.05,0.7
stop_he,1,0.3,34,0.008823529,0.7
he_pulls,1,0.3,503,0.000596421,0.7
pulls_up,1,0.3,2,0.15,0.7
up_steps,1,0.3,301,0.000996678,0.7
steps_out,1,0.3,5,0.06,0.7
the_sidewalk,1,0.3,4856,6.17792E-05,0.7
sidewalk_and,1,0.3,1,0.3,0.7
and_yells,1,0.3,2430,0.000123457,0.7
yells_anybody,1,0.3,1,0.3,0.7
anybody_need,1,0.3,7,0.042857143,0.7
need_socks,1,0.3,111,0.002702703,0.7
socks_on,1,0.3,2,0.15,0.7
on_wings,1,0.3,869,0.000345224,0.7
wings_made,1,0.3,9,0.033333333,0.7
from_love,1,0.3,394,0.000761421,0.7
love_there's,1,0.3,146,0.002054795,0.7
of_stereotypical,1,0.3,1984,0.00015121,0.7
stereotypical_attitudes,1,0.3,1,0.3,0.7
attitudes_about,1,0.3,2,0.15,0.7
about_hough,1,0.3,351,0.000854701,0.7
hough_dating,1,0.3,1,0.3,0.7
dating_to,1,0.3,4,0.075,0.7
the_riots,1,0.3,4856,6.17792E-05,0.7
riots_of,1,0.3,2,0.15,0.7
of_she,1,0.3,1984,0.00015121,0.7
said_people,1,0.3,328,0.000914634,0.7
not_hiding,1,0.3,455,0.000659341,0.7
hiding_behind,1,0.3,3,0.1,0.7
behind_their,1,0.3,24,0.0125,0.7
their_doors,1,0.3,204,0.001470588,0.7
doors_that's,1,0.3,5,0.06,0.7
image_you,1,0.3,9,0.033333333,0.7
get_i,1,0.3,202,0.001485149,0.7
will_place,1,0.3,318,0.000943396,0.7
my_credentials,1,0.3,497,0.000603622,0.7
credentials_up,1,0.3,1,0.3,0.7
against_anyone,1,0.3,32,0.009375,0.7
anyone_he,1,0.3,34,0.008823529,0.7
why_homosexuality,1,0.3,65,0.004615385,0.7
homosexuality_gets,1,0.3,2,0.15,0.7
gets_promoted,1,0.3,22,0.013636364,0.7
promoted_in,1,0.3,2,0.15,0.7
our_schools,1,0.3,182,0.001648352,0.7
schools_why,1,0.3,17,0.017647059,0.7
why_our,1,0.3,65,0.004615385,0.7
our_children,1,0.3,182,0.001648352,0.7
children_never,1,0.3,33,0.009090909,0.7
never_learn,1,0.3,88,0.003409091,0.7
their_history,1,0.3,204,0.001470588,0.7
history_genealogy,1,0.3,19,0.015789474,0.7
genealogy_and,1,0.3,1,0.3,0.7
and_traditions,1,0.3,2430,0.000123457,0.7
traditions_oh,1,0.3,1,0.3,0.7
you_cute,1,0.3,1035,0.000289855,0.7
cute_non-texan,1,0.3,15,0.02,0.7
non-texan_a,1,0.3,1,0.3,0.7
a_kolache,1,0.3,2406,0.000124688,0.7
kolache_is,1,0.3,1,0.3,0.7
a_german,1,0.3,2406,0.000124688,0.7
german_pastry,1,0.3,6,0.05,0.7
pastry_stuffed,1,0.3,1,0.3,0.7
stuffed_with,1,0.3,2,0.15,0.7
with_meat,1,0.3,735,0.000408163,0.7
meat_cheese,1,0.3,6,0.05,0.7
cheese_that,1,0.3,9,0.033333333,0.7
some_houstonians,1,0.3,212,0.001415094,0.7
houstonians_eat,1,0.3,1,0.3,0.7
eat_daily,1,0.3,21,0.014285714,0.7
daily_and,1,0.3,12,0.025,0.7
and_handed,1,0.3,2430,0.000123457,0.7
handed_a,1,0.3,2,0.15,0.7
a_clerk,1,0.3,2406,0.000124688,0.7
clerk_it,1,0.3,2,0.15,0.7
read_county,1,0.3,35,0.008571429,0.7
county_council,1,0.3,40,0.0075,0.7
also_intends,1,0.3,145,0.002068966,0.7
intends_to,1,0.3,1,0.3,0.7
to_postpone,1,0.3,2827,0.00010612,0.7
postpone_until,1,0.3,1,0.3,0.7
a_vote,1,0.3,2406,0.000124688,0.7
on_whatever,1,0.3,869,0.000345224,0.7
whatever_amendments,1,0.3,18,0.016666667,0.7
amendments_a,1,0.3,1,0.3,0.7
a_charter,1,0.3,2406,0.000124688,0.7
charter_review,1,0.3,2,0.15,0.7
review_commission,1,0.3,10,0.03,0.7
commission_recommends,1,0.3,10,0.03,0.7
recommends_next,1,0.3,2,0.15,0.7
plan_they,1,0.3,20,0.015,0.7
say_will,1,0.3,109,0.002752294,0.7
save_as,1,0.3,8,0.0375,0.7
in_special,1,0.3,1587,0.000189036,0.7
special_election,1,0.3,24,0.0125,0.7
election_costs,1,0.3,7,0.042857143,0.7
costs_imagine,1,0.3,9,0.033333333,0.7
imagine_your,1,0.3,8,0.0375,0.7
a_severe,1,0.3,2406,0.000124688,0.7
severe_chronic,1,0.3,1,0.3,0.7
chronic_illness,1,0.3,2,0.15,0.7
illness_imagine,1,0.3,1,0.3,0.7
it_messed,1,0.3,936,0.000320513,0.7
messed_with,1,0.3,1,0.3,0.7
realize_how,1,0.3,7,0.042857143,0.7
how_sick,1,0.3,161,0.001863354,0.7
sick_he,1,0.3,7,0.042857143,0.7
made_him,1,0.3,106,0.002830189,0.7
him_act,1,0.3,116,0.002586207,0.7
act_a,1,0.3,14,0.021428571,0.7
little_crazy,1,0.3,73,0.004109589,0.7
crazy_sorry,1,0.3,23,0.013043478,0.7
weekend_damn,1,0.3,38,0.007894737,0.7
damn_weddings,1,0.3,10,0.03,0.7
weddings_hope,1,0.3,2,0.15,0.7
the_bean,1,0.3,4856,6.17792E-05,0.7
bean_miss,1,0.3,3,0.1,0.7
you_boo,1,0.3,1035,0.000289855,0.7
boo_the,1,0.3,5,0.06,0.7
air_was,1,0.3,19,0.015789474,0.7
was_soft,1,0.3,638,0.000470219,0.7
soft_the,1,0.3,4,0.075,0.7
stars_so,1,0.3,6,0.05,0.7
so_fine,1,0.3,387,0.000775194,0.7
fine_the,1,0.3,14,0.021428571,0.7
the_promise,1,0.3,4856,6.17792E-05,0.7
of_every,1,0.3,1984,0.00015121,0.7
every_cobbled,1,0.3,75,0.004,0.7
cobbled_alley,1,0.3,1,0.3,0.7
alley_so,1,0.3,5,0.06,0.7
great_that,1,0.3,106,0.002830189,0.7
dream_jack,1,0.3,15,0.02,0.7
jack_kerouac,1,0.3,12,0.025,0.7
kerouac_chicago,1,0.3,1,0.3,0.7
chicago_will,1,0.3,12,0.025,0.7
soon_be,1,0.3,28,0.010714286,0.7
two_social-venture,1,0.3,120,0.0025,0.7
social-venture_groups,1,0.3,1,0.3,0.7
groups_designed,1,0.3,6,0.05,0.7
launch_mission-driven,1,0.3,4,0.075,0.7
mission-driven_startups,1,0.3,1,0.3,0.7
startups_that,1,0.3,3,0.1,0.7
that_do,1,0.3,1112,0.000269784,0.7
do_good,1,0.3,243,0.001234568,0.7
work_ranging,1,0.3,99,0.003030303,0.7
from_inner-city,1,0.3,394,0.000761421,0.7
inner-city_job,1,0.3,2,0.15,0.7
job_training,1,0.3,53,0.005660377,0.7
training_to,1,0.3,12,0.025,0.7
to_building,1,0.3,2827,0.00010612,0.7
building_schools,1,0.3,21,0.014285714,0.7
schools_for,1,0.3,17,0.017647059,0.7
for_impoverished,1,0.3,1092,0.000274725,0.7
impoverished_children,1,0.3,1,0.3,0.7
in_africa,1,0.3,1587,0.000189036,0.7
africa_part,1,0.3,4,0.075,0.7
problem_is,1,0.3,23,0.013043478,0.7
the_difficulty,1,0.3,4856,6.17792E-05,0.7
difficulty_the,1,0.3,1,0.3,0.7
the_faa,1,0.3,4856,6.17792E-05,0.7
faa_is,1,0.3,1,0.3,0.7
having_in,1,0.3,50,0.006,0.7
enough_fully,1,0.3,45,0.006666667,0.7
fully_trained,1,0.3,8,0.0375,0.7
trained_controllers,1,0.3,2,0.15,0.7
controllers_or,1,0.3,4,0.075,0.7
or_adequately,1,0.3,294,0.001020408,0.7
adequately_supervised,1,0.3,2,0.15,0.7
supervised_rookies,1,0.3,1,0.3,0.7
rookies_on,1,0.3,3,0.1,0.7
on_board,1,0.3,869,0.000345224,0.7
board_to,1,0.3,26,0.011538462,0.7
replace_thousands,1,0.3,7,0.042857143,0.7
of_retiring,1,0.3,1984,0.00015121,0.7
retiring_controllers,1,0.3,4,0.075,0.7
controllers_hired,1,0.3,4,0.075,0.7
hired_in,1,0.3,3,0.1,0.7
when_president,1,0.3,271,0.001107011,0.7
president_ronald,1,0.3,31,0.009677419,0.7
ronald_reagan,1,0.3,1,0.3,0.7
reagan_fired,1,0.3,2,0.15,0.7
fired_striking,1,0.3,9,0.033333333,0.7
striking_controllers,1,0.3,2,0.15,0.7
controllers_the,1,0.3,4,0.075,0.7
of_jelsomino,1,0.3,1984,0.00015121,0.7
jelsomino_is,1,0.3,1,0.3,0.7
who_come,1,0.3,258,0.001162791,0.7
in_have,1,0.3,1587,0.000189036,0.7
like_theyre,1,0.3,245,0.00122449,0.7
theyre_superstars,1,0.3,4,0.075,0.7
superstars_says,1,0.3,1,0.3,0.7
says_32-year-old,1,0.3,65,0.004615385,0.7
32-year-old_co-owner,1,0.3,1,0.3,0.7
co-owner_tatiana,1,0.3,1,0.3,0.7
tatiana_brunetti,1,0.3,1,0.3,0.7
brunetti_who,1,0.3,1,0.3,0.7
who_opened,1,0.3,258,0.001162791,0.7
space_tuesday,1,0.3,15,0.02,0.7
we_take,1,0.3,453,0.000662252,0.7
rest_hanging,1,0.3,14,0.021428571,0.7
crew_can't,1,0.3,8,0.0375,0.7
order_a,1,0.3,16,0.01875,0.7
a_scarf,1,0.3,2406,0.000124688,0.7
scarf_make,1,0.3,1,0.3,0.7
check_them,1,0.3,36,0.008333333,0.7
handle_doing,1,0.3,13,0.023076923,0.7
review_of,1,0.3,10,0.03,0.7
a_mainstream,1,0.3,2406,0.000124688,0.7
mainstream_book,1,0.3,2,0.15,0.7
book_just,1,0.3,37,0.008108108,0.7
finished_inheritance,1,0.3,19,0.015789474,0.7
inheritance_and,1,0.3,1,0.3,0.7
pretty_bad,1,0.3,43,0.006976744,0.7
and_hey,1,0.3,2430,0.000123457,0.7
minute_is,1,0.3,10,0.03,0.7
that_pat,1,0.3,1112,0.000269784,0.7
riley_warming,1,0.3,4,0.075,0.7
coaching_bullpen,1,0.3,5,0.06,0.7
bullpen_i,1,0.3,3,0.1,0.7
busy_dancing,1,0.3,15,0.02,0.7
dancing_around,1,0.3,2,0.15,0.7
morning_iphone,1,0.3,33,0.009090909,0.7
iphone_shuffle's,1,0.3,5,0.06,0.7
shuffle's_doing,1,0.3,1,0.3,0.7
love_rainy,1,0.3,146,0.002054795,0.7
days_not,1,0.3,54,0.005555556,0.7
only_did,1,0.3,151,0.001986755,0.7
did_they,1,0.3,110,0.002727273,0.7
they_pass,1,0.3,340,0.000882353,0.7
pass_cough,1,0.3,9,0.033333333,0.7
cough_cough,1,0.3,3,0.1,0.7
cough_on,1,0.3,3,0.1,0.7
on_peyton,1,0.3,869,0.000345224,0.7
peyton_he'll,1,0.3,3,0.1,0.7
he'll_improve,1,0.3,6,0.05,0.7
that_beat,1,0.3,1112,0.000269784,0.7
playoff_spot,1,0.3,7,0.042857143,0.7
spot_the,1,0.3,8,0.0375,0.7
funding_problem,1,0.3,5,0.06,0.7
problem_please,1,0.3,23,0.013043478,0.7
don't_mistake,1,0.3,119,0.002521008,0.7
mistake_me,1,0.3,9,0.033333333,0.7
a_zombie,1,0.3,2406,0.000124688,0.7
zombie_i,1,0.3,4,0.075,0.7
say_at,1,0.3,109,0.002752294,0.7
though_mad,1,0.3,43,0.006976744,0.7
mad_men,1,0.3,7,0.042857143,0.7
men_was,1,0.3,20,0.015,0.7
was_losing,1,0.3,638,0.000470219,0.7
losing_its,1,0.3,3,0.1,0.7
its_edge,1,0.3,198,0.001515152,0.7
edge_but,1,0.3,8,0.0375,0.7
but_upon,1,0.3,498,0.00060241,0.7
upon_review,1,0.3,12,0.025,0.7
review_there,1,0.3,10,0.03,0.7
was_plenty,1,0.3,638,0.000470219,0.7
plenty_to,1,0.3,7,0.042857143,0.7
about_with,1,0.3,351,0.000854701,0.7
episode_i,1,0.3,9,0.033333333,0.7
