"word","p1","p1_estimate","p2","p2_estimate","p3","p3_estimate"
"godly","peace",0.3,"the",0.03345467,"to",0.01947618
"practical","deep",0.3,"the",0.03345665,"to",0.01947733
"logic","is",0.3,"the",0.03383092,"to",0.01969522
"locke","i",0.3,"the",0.03397734,"to",0.01978047
"leopard","shoes",0.3,"the",0.03345401,"to",0.0194758
"slicked","back",0.3,"the",0.03349654,"to",0.01950056
"#omg","i",0.3,"the",0.03397734,"to",0.01978047
"#juicing","#guineapigs",0.3,"the",0.03345237,"to",0.01947484
"#guineapigs","hahaha",0.3,"the",0.033455,"to",0.01947638
"chimera","said",0.3,"the",0.03356037,"to",0.01953772
"moons","of",0.3,"the",0.03411819,"to",0.01986246
"perigee","moon",0.3,"the",0.03345434,"to",0.01947599
"garces","says",0.3,"the",0.03347345,"to",0.01948712
"workable","once",0.3,"the",0.03346653,"to",0.01948309
"leak","while",0.3,"the",0.03347971,"to",0.01949076
"frying","you",0.3,"the",0.03379627,"to",0.01967505
"crimp","the",0.3,"to",0.02045203,"and",0.01757992
"hurd","show",0.3,"the",0.03347477,"to",0.01948788
"sister-in-law","and",0.3,"the",0.03427161,"to",0.01995178
"darker","areas",0.3,"the",0.03345434,"to",0.01947599
"eerie","shots",0.3,"the",0.03345698,"to",0.01947753
"collision","which",0.3,"the",0.03350116,"to",0.01950325
"mbes","birthday",0.3,"the",0.03345994,"to",0.01947925
"suspense","you",0.3,"the",0.03379627,"to",0.01967505
"popcorn","and",0.3,"the",0.03427161,"to",0.01995178
"fifteen","years",0.3,"the",0.03348664,"to",0.0194948
"stab","someone",0.3,"the",0.03346587,"to",0.0194827
"hunting","knife",0.3,"the",0.0334527,"to",0.01947503
"thirty","year",0.3,"the",0.03349324,"to",0.01949864
"hai","d",0.3,"the",0.03346356,"to",0.01948136
"champagne","and",0.3,"the",0.03427161,"to",0.01995178
"socializing","w",0.3,"the",0.03346027,"to",0.01947944
"erik","bedard",0.3,"the",0.03345237,"to",0.01947484
"bedard","what",0.3,"the",0.03355242,"to",0.01953309
"circus","show",0.3,"the",0.03347477,"to",0.01948788
"retards","in",0.3,"the",0.03398278,"to",0.01978363
"bastards","and",0.3,"the",0.03427161,"to",0.01995178
"bother","looking",0.3,"the",0.0334695,"to",0.01948481
"ndp","the",0.3,"to",0.02045203,"and",0.01757992
"readily","available",0.3,"the",0.03345862,"to",0.01947848
"curing","the",0.3,"to",0.02045203,"and",0.01757992
"coughs","depression",0.3,"the",0.03345335,"to",0.01947542
"chemical","concoction",0.3,"the",0.03345237,"to",0.01947484
"concoction","of",0.3,"the",0.03411819,"to",0.01986246
"strayed","from",0.3,"the",0.03358225,"to",0.01955046
"secretive","and",0.3,"the",0.03427161,"to",0.01995178
"damaging","but",0.3,"the",0.03361679,"to",0.01957056
"theyd","fucking",0.3,"the",0.03345599,"to",0.01947695
"ka-spel","neglects",0.3,"the",0.03345237,"to",0.01947484
"neglects","his",0.3,"the",0.03355871,"to",0.01953675
"tikka","to",0.3,"the",0.03440934,"and",0.01721884
"expound","upon",0.3,"the",0.03345599,"to",0.01947695
"whys","and",0.3,"the",0.03427161,"to",0.01995178
"wherefores","of",0.3,"the",0.03411819,"to",0.01986246
"dots's","sound-and-vision",0.3,"the",0.03345237,"to",0.01947484
"sound-and-vision","is",0.3,"the",0.03383092,"to",0.01969522
"terminal","kaleidoscope",0.3,"the",0.03345237,"to",0.01947484
"kaleidoscope","beyonce",0.3,"the",0.03345237,"to",0.01947484
"beyonce","is",0.3,"the",0.03383092,"to",0.01969522
"#mxpx","cds",0.3,"the",0.03345237,"to",0.01947484
"cds","creve",0.3,"the",0.03345237,"to",0.01947484
"creve","coeur",0.3,"the",0.03345237,"to",0.01947484
"coeur","mill",0.3,"the",0.03345303,"to",0.01947523
"rd","say",0.3,"the",0.03348796,"to",0.01949556
"__________",,,,,,
"judgements","you",0.3,"the",0.03379627,"to",0.01967505
"____________",,,,,,
"____________approach",,,,,,
"youd","have",0.3,"the",0.03362344,"to",0.01957444
"___________",,,,,,
"enlist","",0.3,"the",0.03345204,"to",0.01947465
"introduction","but",0.3,"the",0.03361679,"to",0.01957056
"explanation","goes",0.3,"the",0.03346291,"to",0.01948098
"ipkat","is",0.3,"the",0.03383092,"to",0.01969522
"norman","vincent",0.3,"the",0.0334527,"to",0.01947503
"peale","and",0.3,"the",0.03427161,"to",0.01995178
"rust","is",0.3,"the",0.03383092,"to",0.01969522
"oxidation","and",0.3,"the",0.03427161,"to",0.01995178
"tybalt","i",0.3,"the",0.03397734,"to",0.01978047
"jockey","rajiv",0.3,"the",0.03345237,"to",0.01947484
"rajiv","maragh",0.3,"the",0.03345237,"to",0.01947484
"maragh","the",0.3,"to",0.02045203,"and",0.01757992
"mcdermott","in",0.3,"the",0.03398278,"to",0.01978363
"networks","among",0.3,"the",0.03345764,"to",0.01947791
"kolb","said",0.3,"the",0.03356037,"to",0.01953772
"bully's","east",0.3,"the",0.033455,"to",0.01947638
"neurotic","ergo",0.3,"the",0.03345237,"to",0.01947484
"ergo","all",0.3,"the",0.03356434,"to",0.01954003
"theorems","proved",0.3,"the",0.03345368,"to",0.01947561
"paragraph","above",0.3,"the",0.03345533,"to",0.01947657
"laboratory","settings",0.3,"the",0.03345303,"to",0.01947523
"#kingsisland","lol",0.3,"the",0.03347807,"to",0.0194898
"pricing","honoring",0.3,"the",0.03345303,"to",0.01947523
"squ","i",0.3,"the",0.03397734,"to",0.01978047
"bluray","burner",0.3,"the",0.03345237,"to",0.01947484
"burner","for",0.3,"the",0.03381544,"to",0.01968621
"bucks","service",0.3,"the",0.03345764,"to",0.01947791
"lull","ristobar",0.3,"the",0.03345237,"to",0.01947484
"ristobar","is",0.3,"the",0.03383092,"to",0.01969522
"belotti","becomes",0.3,"the",0.03345401,"to",0.0194758
"acclimated","he",0.3,"the",0.03361845,"to",0.01957153
"darling","of",0.3,"the",0.03411819,"to",0.01986246
"rubbah","team",0.3,"the",0.03346521,"to",0.01948232
"challengeblog","there",0.3,"the",0.03352694,"to",0.01951825
"stunners","so",0.3,"the",0.03357993,"to",0.0195491
"ll","get",0.3,"the",0.03351867,"to",0.01951344
"orderly","about",0.3,"the",0.03356799,"to",0.01954215
"spontaneity","or",0.3,"the",0.03354911,"to",0.01953116
"vineyards","on",0.3,"the",0.03374059,"to",0.01964263
"sunset","to",0.3,"the",0.03440934,"and",0.01721884
"narrow","roads",0.3,"the",0.03345303,"to",0.01947523
"roam","the",0.3,"to",0.02045203,"and",0.01757992
"vine-covered","hills",0.3,"the",0.03345368,"to",0.01947561
"contagious","back",0.3,"the",0.03349654,"to",0.01950056
"secession","building",0.3,"the",0.03345895,"to",0.01947868
"gustav","klimt's",0.3,"the",0.03345237,"to",0.01947484
"klimt's","beethoven",0.3,"the",0.03345237,"to",0.01947484
"beethoven","frieze",0.3,"the",0.03345237,"to",0.01947484
"frieze","an",0.3,"the",0.03354745,"to",0.0195302
"erotic","love",0.3,"the",0.03350017,"to",0.01950267
"temptations","coffee",0.3,"the",0.03345632,"to",0.01947714
"boasts","scores",0.3,"the",0.03345401,"to",0.0194758
"sate","your",0.3,"the",0.03356633,"to",0.01954119
"caffeine","and",0.3,"the",0.03427161,"to",0.01995178
"rickels","and",0.3,"the",0.03427161,"to",0.01995178
"naji","hoped",0.3,"the",0.03345303,"to",0.01947523
"cells","would",0.3,"the",0.03351074,"to",0.01950883
"insulin","more",0.3,"the",0.03353487,"to",0.01952287
"til","happy",0.3,"the",0.03347741,"to",0.01948942
"cocktails","glass",0.3,"the",0.033455,"to",0.01947638
"countdown","begin",0.3,"the",0.03345764,"to",0.01947791
"unfollow","next",0.3,"the",0.03347807,"to",0.0194898
"pale","in",0.3,"the",0.03398278,"to",0.01978363
"bats","in",0.3,"the",0.03398278,"to",0.01978363
"majors","trudi",0.3,"the",0.03345237,"to",0.01947484
"trudi","s",0.3,"the",0.03346027,"to",0.01947944
"nevala","a.k.a",0.3,"the",0.03345237,"to",0.01947484
"a.k.a","evans",0.3,"the",0.03345237,"to",0.01947484
"evans","st",0.3,"the",0.03346323,"to",0.01948117
"gratz","encouraged",0.3,"the",0.03345368,"to",0.01947561
"sterile","this",0.3,"the",0.03363841,"to",0.01958315
"woogly","cup",0.3,"the",0.03345566,"to",0.01947676
"minced","fresh",0.3,"the",0.03345566,"to",0.01947676
"dries","off",0.3,"the",0.03348796,"to",0.01949556
"subpoena","phone",0.3,"the",0.03345895,"to",0.01947868
"subpoenas","let",0.3,"the",0.03346521,"to",0.01948232
"arabist","racism",0.3,"the",0.0334527,"to",0.01947503
"arabia","and",0.3,"the",0.03427161,"to",0.01995178
"arabic","states",0.3,"the",0.03345895,"to",0.01947868
"sudan","etc",0.3,"the",0.03345566,"to",0.01947676
"dressier","than",0.3,"the",0.03350083,"to",0.01950306
"chains","like",0.3,"the",0.03353289,"to",0.01952172
"khaki","pants",0.3,"the",0.03345434,"to",0.01947599
"updated","cuts",0.3,"the",0.033455,"to",0.01947638
"khaki-period","never",0.3,"the",0.03348103,"to",0.01949153
"existed","for",0.3,"the",0.03381544,"to",0.01968621
"jon","kyl's",0.3,"the",0.03345237,"to",0.01947484
"kyl's","favorite",0.3,"the",0.03345829,"to",0.01947829
"#intendedtostatethepainfullyobviousandannoyingtruth","this",0.3,"the",0.03363841,"to",0.01958315
"hardest","part",0.3,"the",0.03346917,"to",0.01948462
"peeling","the",0.3,"to",0.02045203,"and",0.01757992
"wrappers","off",0.3,"the",0.03348796,"to",0.01949556
"lollipop","size",0.3,"the",0.03345566,"to",0.01947676
"freebie","of",0.3,"the",0.03411819,"to",0.01986246
"gig","i",0.3,"the",0.03397734,"to",0.01978047
"else.did","i",0.3,"the",0.03397734,"to",0.01978047
"curtain","was",0.3,"the",0.0336634,"to",0.0195977
"show.that","show",0.3,"the",0.03347477,"to",0.01948788
"sheens","crazy",0.3,"the",0.03345961,"to",0.01947906
"bureaucratised","our",0.3,"the",0.03351206,"to",0.01950959
"over-dramatisation","to",0.3,"the",0.03440934,"and",0.01721884
"experienced","the",0.3,"to",0.02045203,"and",0.01757992
"rage","and",0.3,"the",0.03427161,"to",0.01995178
"despair","these",0.3,"the",0.03347708,"to",0.01948923
"strengthened","by",0.3,"the",0.03354778,"to",0.01953039
"derailed","by",0.3,"the",0.03354778,"to",0.01953039
"simpler","process",0.3,"the",0.03345632,"to",0.01947714
"clutter","as",0.3,"the",0.0336148,"to",0.0195694
"renewal","notice",0.3,"the",0.033455,"to",0.01947638
"desired","sealed",0.3,"the",0.03345303,"to",0.01947523
"envelope","and",0.3,"the",0.03427161,"to",0.01995178
"well-sung","renaissance",0.3,"the",0.03345237,"to",0.01947484
"renaissance","polyphony",0.3,"the",0.03345237,"to",0.01947484
"polyphony","by",0.3,"the",0.03354778,"to",0.01953039
"salamone","rossi",0.3,"the",0.03345237,"to",0.01947484
"rossi","and",0.3,"the",0.03427161,"to",0.01995178
"palestrina","german",0.3,"the",0.03345401,"to",0.0194758
"romanticism","by",0.3,"the",0.03354778,"to",0.01953039
"outbreaks","began",0.3,"the",0.03345764,"to",0.01947791
"attracting","media",0.3,"the",0.03345764,"to",0.01947791
"scaring","people",0.3,"the",0.03350975,"to",0.01950825
"mattresses","she",0.3,"the",0.0335276,"to",0.01951864
"oral","exam",0.3,"the",0.03345335,"to",0.01947542
"www.yourmotivated.com","and",0.3,"the",0.03427161,"to",0.01995178
"matilda","the",0.3,"to",0.02045203,"and",0.01757992
"cambridge","good",0.3,"the",0.03351603,"to",0.0195119
"subtler","though",0.3,"the",0.0334662,"to",0.0194829
"stark","in",0.3,"the",0.03398278,"to",0.01978363
"gesture","for",0.3,"the",0.03381544,"to",0.01968621
"warren","buffett's",0.3,"the",0.03345237,"to",0.01947484
"buffett's","personal",0.3,"the",0.03345665,"to",0.01947733
"debbie","bosanek",0.3,"the",0.03345237,"to",0.01947484
"bosanek","to",0.3,"the",0.03440934,"and",0.01721884
"underscore","his",0.3,"the",0.03355871,"to",0.01953675
"closures","will",0.3,"the",0.03355705,"to",0.01953579
"blanchette","which",0.3,"the",0.03350116,"to",0.01950325
"phillies","have",0.3,"the",0.03362344,"to",0.01957444
"ws","how",0.3,"the",0.03350512,"to",0.01950556
"surge","of",0.3,"the",0.03411819,"to",0.01986246
"elderly","residents",0.3,"the",0.03345698,"to",0.01947753
"sprawling","suburbs",0.3,"the",0.0334527,"to",0.01947503
"single-family","homes",0.3,"the",0.033455,"to",0.01947638
"deteriorate","a",0.3,"the",0.03426332,"to",0.01994695
"ivanhoe","avenue",0.3,"the",0.03345401,"to",0.0194758
"sumthin","for",0.3,"the",0.03381544,"to",0.01968621
"loadin","leech",0.3,"the",0.03345237,"to",0.01947484
"leech","as",0.3,"the",0.0336148,"to",0.0195694
"pussy","u",0.3,"the",0.03347938,"to",0.01949057
"workings","of",0.3,"the",0.03411819,"to",0.01986246
"breakdowns","yoga",0.3,"the",0.033455,"to",0.01947638
"confront","things",0.3,"the",0.03347938,"to",0.01949057
"ladue","middle",0.3,"the",0.03345698,"to",0.01947753
"cross-country","runners",0.3,"the",0.03345401,"to",0.0194758
"grounds","following",0.3,"the",0.0334606,"to",0.01947964
"subdivisions","nowak",0.3,"the",0.0334527,"to",0.01947503
"patriot","league",0.3,"the",0.03345401,"to",0.0194758
"champions","proved",0.3,"the",0.03345368,"to",0.01947561
"campers","can",0.3,"the",0.03352627,"to",0.01951787
"7th-12th","they",0.3,"the",0.03356434,"to",0.01954003
"glum","nia",0.3,"the",0.03345237,"to",0.01947484
"nia","jackson",0.3,"the",0.03345335,"to",0.01947542
"ducks","point",0.3,"the",0.03346752,"to",0.01948366
"steals","i",0.3,"the",0.03397734,"to",0.01978047
"rapidly","growing",0.3,"the",0.03345533,"to",0.01947657
"facebook's","facility",0.3,"the",0.03345467,"to",0.01947618
"prineville","google",0.3,"the",0.03345401,"to",0.0194758
"dalles","and",0.3,"the",0.03427161,"to",0.01995178
"boardman","last",0.3,"the",0.03349984,"to",0.01950248
"silicon","valley",0.3,"the",0.03345467,"to",0.01947618
"forty","years",0.3,"the",0.03348664,"to",0.0194948
"weltons","centennial",0.3,"the",0.03345237,"to",0.01947484
"centennial","is",0.3,"the",0.03383092,"to",0.01969522
"keating","some",0.3,"the",0.03352198,"to",0.01951537
"harbinger","of",0.3,"the",0.03411819,"to",0.01986246
"conformity","would",0.3,"the",0.03351074,"to",0.01950883
"unbelievably","square",0.3,"the",0.03345665,"to",0.01947733
"#metswinmegamillions","that's",0.3,"the",0.03347378,"to",0.01948731
"gee's","nathan",0.3,"the",0.0334527,"to",0.01947503
"ballard","spokesman",0.3,"the",0.03345467,"to",0.01947618
"lee's","plan",0.3,"the",0.03345862,"to",0.01947848
"seriousness","of",0.3,"the",0.03411819,"to",0.01986246
"prevents","pension",0.3,"the",0.03345335,"to",0.01947542
"spiking","and",0.3,"the",0.03427161,"to",0.01995178
"gulp","now",0.3,"the",0.03350512,"to",0.01950556
"smiths","i",0.3,"the",0.03397734,"to",0.01978047
"#prettylittlethings","was",0.3,"the",0.0336634,"to",0.0195977
"donations","from",0.3,"the",0.03358225,"to",0.01955046
"weisbaum","oh",0.3,"the",0.03346752,"to",0.01948366
"glantz","hundreds",0.3,"the",0.03345368,"to",0.01947561
"methodist","church",0.3,"the",0.03345797,"to",0.0194781
"pilesgrove","on",0.3,"the",0.03374059,"to",0.01964263
"daddarios","life",0.3,"the",0.033484,"to",0.01949326
"townships","have",0.3,"the",0.03362344,"to",0.01957444
"mccreery","fell",0.3,"the",0.03345303,"to",0.01947523
"nomination","hearing",0.3,"the",0.03345434,"to",0.01947599
"dre","and",0.3,"the",0.03427161,"to",0.01995178
"snoop","secret",0.3,"the",0.03345467,"to",0.01947618
"lectures","day",0.3,"the",0.03351537,"to",0.01951152
"brushed","up",0.3,"the",0.03355142,"to",0.01953251
"10-aug","camp",0.3,"the",0.03345401,"to",0.0194758
"hiking","camping",0.3,"the",0.03345303,"to",0.01947523
"canoeing","pottery",0.3,"the",0.03345237,"to",0.01947484
"pottery","website",0.3,"the",0.03345698,"to",0.01947753
"greenriverpreserve.org","if",0.3,"the",0.03354447,"to",0.01952846
"in-laws","followed",0.3,"the",0.03345698,"to",0.01947753
"childrens","group",0.3,"the",0.03346291,"to",0.01948098
"bouquet","of",0.3,"the",0.03411819,"to",0.01986246
"scarlet","sister",0.3,"the",0.03345533,"to",0.01947657
"conversely","look",0.3,"the",0.03347609,"to",0.01948865
"massachusetts","illinois",0.3,"the",0.033455,"to",0.01947638
"ceos","most-despised",0.3,"the",0.03345237,"to",0.01947484
"most-despised","location",0.3,"the",0.03345731,"to",0.01947772
"enormously","proud",0.3,"the",0.03345533,"to",0.01947657
"fisherman's","wife",0.3,"the",0.03345599,"to",0.01947695
"appendage","to",0.3,"the",0.03440934,"and",0.01721884
"www.knowledgesafari.com","ugh",0.3,"the",0.03345303,"to",0.01947523
"alredy","so",0.3,"the",0.03357993,"to",0.0195491
"ric","alright",0.3,"the",0.03345467,"to",0.01947618
"farmer","was",0.3,"the",0.0336634,"to",0.0195977
"springfield","mo",0.3,"the",0.0334527,"to",0.01947503
"inventing","breakthroughs",0.3,"the",0.03345237,"to",0.01947484
"breakthroughs","in",0.3,"the",0.03398278,"to",0.01978363
"trinity","church",0.3,"the",0.03345797,"to",0.0194781
"wandered","through",0.3,"the",0.03347905,"to",0.01949038
"sparse","graveyard",0.3,"the",0.03345237,"to",0.01947484
"graveyard","looking",0.3,"the",0.0334695,"to",0.01948481
"carroll","inscription",0.3,"the",0.03345237,"to",0.01947484
"inscription","ho",0.3,"the",0.0334527,"to",0.01947503
"weather-worn","and",0.3,"the",0.03427161,"to",0.01995178
"faded","you",0.3,"the",0.03379627,"to",0.01967505
"animorph","that",0.3,"the",0.03382217,"to",0.01969013
"adventureland","across",0.3,"the",0.03345731,"to",0.01947772
"iqra","was",0.3,"the",0.0336634,"to",0.0195977
"unfolded","the",0.3,"to",0.02045203,"and",0.01757992
"howe","and",0.3,"the",0.03427161,"to",0.01995178
"granddaughter","perez",0.3,"the",0.0334527,"to",0.01947503
"attorney's","office",0.3,"the",0.03346389,"to",0.01948155
"unexpectedly","due",0.3,"the",0.03345467,"to",0.01947618
"registry","screw",0.3,"the",0.03345237,"to",0.01947484
"screw","up",0.3,"the",0.03355142,"to",0.01953251
"ubuntu","and",0.3,"the",0.03427161,"to",0.01995178
"firefox","chat",0.3,"the",0.03345434,"to",0.01947599
"pidgin","skype",0.3,"the",0.03345237,"to",0.01947484
"skype","open",0.3,"the",0.03346488,"to",0.01948213
"spreadsheets","using",0.3,"the",0.03346159,"to",0.01948021
"libre","office",0.3,"the",0.03346389,"to",0.01948155
"openproj","for",0.3,"the",0.03381544,"to",0.01968621
"drift","what",0.3,"the",0.03355242,"to",0.01953309
"reinstall","windows",0.3,"the",0.03345434,"to",0.01947599
"showalter","told",0.3,"the",0.0334662,"to",0.0194829
"rats","and",0.3,"the",0.03427161,"to",0.01995178
"ticketed","for",0.3,"the",0.03381544,"to",0.01968621
"axe","man",0.3,"the",0.03347246,"to",0.01948654
"moneyball","and",0.3,"the",0.03427161,"to",0.01995178
"storylines","the",0.3,"to",0.02045203,"and",0.01757992
"explored","despite",0.3,"the",0.033455,"to",0.01947638
"flippin","tired",0.3,"the",0.03345632,"to",0.01947714
"thwarted","his",0.3,"the",0.03355871,"to",0.01953675
"atf's","phoenix",0.3,"the",0.03345401,"to",0.0194758
"reassigned","managers",0.3,"the",0.03345303,"to",0.01947523
"resisted","his",0.3,"the",0.03355871,"to",0.01953675
"brief","rank-and-file",0.3,"the",0.03345237,"to",0.01947484
"rank-and-file","atf",0.3,"the",0.03345303,"to",0.01947523
"incontinentia","buttocks",0.3,"the",0.03345237,"to",0.01947484
"buttocks","reference",0.3,"the",0.03345335,"to",0.01947542
"eye-opening","to",0.3,"the",0.03440934,"and",0.01721884
"explore","on",0.3,"the",0.03374059,"to",0.01964263
"linda","andrews",0.3,"the",0.03345237,"to",0.01947484
"andrews","lives",0.3,"the",0.03345829,"to",0.01947829
"pronounce","what",0.3,"the",0.03355242,"to",0.01953309
"romances","what",0.3,"the",0.03355242,"to",0.01953309
"haunted","house",0.3,"the",0.03346686,"to",0.01948328
"goodbye","be",0.3,"the",0.03362643,"to",0.01957618
"1700s","one",0.3,"the",0.03354116,"to",0.01952654
"bine","was",0.3,"the",0.0336634,"to",0.0195977
"golding","1st",0.3,"the",0.03345434,"to",0.01947599
"lehigh","more",0.3,"the",0.03353487,"to",0.01952287
"wk","more",0.3,"the",0.03353487,"to",0.01952287
"mus","biz",0.3,"the",0.03345303,"to",0.01947523
"sibelius","luv",0.3,"the",0.03345401,"to",0.0194758
"whispered","but",0.3,"the",0.03361679,"to",0.01957056
"kissed","but",0.3,"the",0.03361679,"to",0.01957056
"garland","you",0.3,"the",0.03379627,"to",0.01967505
"g13x","hp",0.3,"the",0.03345237,"to",0.01947484
